"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol"
"Y39G10AR.12",671.106807473784,-0.0599465293300779,0.264946703425783,0.746537472662642,0.87479842711988,"Y39G10AR.12"
"Y39G10AR.10",850.130794422243,0.12341530476772,0.19300927568046,0.419723255063228,0.648746045113691,"Y39G10AR.10"
"Y39G10AR.13",1070.15574042498,-0.183560958192484,0.16445164655195,0.179776891180178,0.386847909483533,"Y39G10AR.13"
"Y39G10AR.9",597.621867251226,-0.1584311332448,0.18681196885634,0.289888773290446,0.520868803914288,"Y39G10AR.9"
"Y39G10AR.21",675.300816648932,0.132946745495669,0.274776632169192,0.48453334109109,0.702964840784956,"Y39G10AR.21"
"Y39G10AR.20",1662.15119641426,0.802614901755718,0.413604692871913,0.00477194909819608,0.0243711695715466,"Y39G10AR.20"
"Y39G10AR.8",7189.34952915848,0.163337035224017,0.164574252904766,0.232808414233509,0.458071363548773,"Y39G10AR.8"
"Y39G10AR.14",1953.43289617872,-0.0211106908265594,0.119948576825665,0.844492216310206,0.930128116211951,"Y39G10AR.14"
"Y39G10AR.32",408.525032214514,0.0531984410670602,0.282689718739323,0.781709656680691,0.895496279051967,"Y39G10AR.32"
"Y39G10AR.22",0.105468823658541,0.00296702447951579,0.826871241533137,0.981671446320752,NA,"Y39G10AR.22"
"Y39G10AR.16",16.5203182967624,-0.0181062423715837,0.50518606120564,0.935640271466606,0.971600751729878,"Y39G10AR.16"
"Y39G10AR.6",3744.41050264088,-0.380640807774006,0.15870708997441,0.00483748612944616,0.0246434899456298,"Y39G10AR.6"
"Y39G10AR.5",11.8752535250127,0.0802134649074813,0.689065723725189,0.695893923492995,0.84537261392442,"Y39G10AR.5"
"Y39G10AR.17",260.74784308681,-0.0444780878654722,0.266641140534061,0.811026389732862,0.911888646148647,"Y39G10AR.17"
"Y39G10AR.18",2435.27005630716,0.0275819836487729,0.269668851035311,0.882793377089454,0.948458284776385,"Y39G10AR.18"
"Y39G10AR.2",813.168936698152,-0.0166028012603093,0.181279903686594,0.90981332787259,0.960551231177387,"Y39G10AR.2"
"F23C8.13",838.182710424819,-0.0933485698077297,0.26947362833708,0.618675061257814,0.797576199964276,"F23C8.13"
"F23C8.5",7660.33003893121,-0.0875379324997255,0.221046240523945,0.59981583233416,0.785413969478828,"F23C8.5"
"F23C8.6",5135.48417781393,1.44345237435144,0.175221086641237,4.57318694869181e-18,1.87640185854121e-16,"F23C8.6"
"F23C8.8",17.9612851707827,1.64336148123085,1.69293456663814,0.00269477735642244,0.0151709698242498,"F23C8.8"
"F23C8.9",367.252589646658,-0.0108685220922475,0.192825512239474,0.943279250176783,0.975026075686567,"F23C8.9"
