"ENTREZID","SYMBOL","GO","EVIDENCE","ONTOLOGY"
"13196957","C07G1.11",NA,NA,NA
"13196958","21ur-13368",NA,NA,NA
"13196959","C07G1.10",NA,NA,NA
"13196961","C07G1.13",NA,NA,NA
"13196963","C07G1.12",NA,NA,NA
"13196966","C07G1.14",NA,NA,NA
"13196974","T09A12.6",NA,NA,NA
"13196976","H09I01.4",NA,NA,NA
"13196978","21ur-13979",NA,NA,NA
"13196980","K07H8.16",NA,NA,NA
"13196981","21ur-13223",NA,NA,NA
"13196987","K07H8.15",NA,NA,NA
"13196990","K07H8.14",NA,NA,NA
"13197000","F35H10.14",NA,NA,NA
"13197001","21ur-14517",NA,NA,NA
"13197002","F35H10.16",NA,NA,NA
"13197003","F35H10.15",NA,NA,NA
"13197013","F17E9.14",NA,NA,NA
"13197015","F17E9.17",NA,NA,NA
"13197018","F17E9.15",NA,NA,NA
"13197020","F17E9.16",NA,NA,NA
"13197028","21ur-14060",NA,NA,NA
"13197043","srz-84",NA,NA,NA
"13197046","T26A8.6",NA,NA,NA
"13197049","21ur-12237",NA,NA,NA
"13197052","21ur-13958",NA,NA,NA
"13197055","str-176","GO:0016020","IEA","CC"
"13197055","str-176","GO:0022857","IEA","MF"
"13197055","str-176","GO:0055085","IEA","BP"
"13197072","21ur-11673",NA,NA,NA
"13197074","21ur-11746",NA,NA,NA
"13197084","Y59H11AR.6",NA,NA,NA
"13197085","21ur-13215",NA,NA,NA
"13197086","Y59H11AR.9",NA,NA,NA
"13197087","Y59H11AR.8",NA,NA,NA
"13197089","F42A9.13",NA,NA,NA
"13197090","F42A9.14",NA,NA,NA
"13197092","21ur-15295",NA,NA,NA
"13197099","F42A9.11",NA,NA,NA
"13197102","F42A9.15",NA,NA,NA
"13197107","21ur-14779",NA,NA,NA
"13197117","21ur-12327",NA,NA,NA
"13197119","21ur-14550",NA,NA,NA
"13197127","21ur-14823",NA,NA,NA
"13197139","21ur-11617",NA,NA,NA
"13197141","21ur-14139",NA,NA,NA
"13197146","21ur-14385",NA,NA,NA
"13197147","C33D9.13",NA,NA,NA
"13197153","21ur-13190",NA,NA,NA
"13197163","T28C6.11",NA,NA,NA
"13197167","T11B7.6",NA,NA,NA
"13197173","C09G9.9",NA,NA,NA
"13197176","21ur-15139",NA,NA,NA
"13197186","21ur-12350",NA,NA,NA
"13197189","21ur-15068",NA,NA,NA
"13197190","D1046.10",NA,NA,NA
"13197193","D1046.11",NA,NA,NA
"13197194","D1046.t1",NA,NA,NA
"13197199","D1046.13",NA,NA,NA
"13197200","D1046.12",NA,NA,NA
"13197201","D1046.14",NA,NA,NA
"13197202","21ur-11902",NA,NA,NA
"13197203","D1046.15",NA,NA,NA
"13197210","21ur-13444",NA,NA,NA
"13197215","21ur-14792",NA,NA,NA
"13197217","C53B4.12",NA,NA,NA
"13197219","C53D6.16",NA,NA,NA
"13197222","C53D6.18",NA,NA,NA
"13197224","21ur-14941",NA,NA,NA
"13197226","C53D6.17",NA,NA,NA
"13197227","C53D6.20",NA,NA,NA
"13197228","C53D6.21",NA,NA,NA
"13197229","C53D6.19",NA,NA,NA
"13197230","21ur-14575",NA,NA,NA
"13197234","srx-15",NA,NA,NA
"13197236","21ur-12219",NA,NA,NA
"13197243","21ur-13434",NA,NA,NA
"13197247","21ur-13391",NA,NA,NA
"13197255","cyp-31A1",NA,NA,NA
"13197256","C01F6.14","GO:0016020","IEA","CC"
"13197259","C01F6.12",NA,NA,NA
"13197260","21ur-14054",NA,NA,NA
"13197261","C01F6.13",NA,NA,NA
"13197263","21ur-10184",NA,NA,NA
"13197265","21ur-8552",NA,NA,NA
"13197266","21ur-15625",NA,NA,NA
"13197268","21ur-3",NA,NA,NA
"13197269","21ur-9013",NA,NA,NA
"13197270","21ur-4963",NA,NA,NA
"13197271","21ur-308",NA,NA,NA
"13197272","21ur-1028",NA,NA,NA
"13197273","21ur-5644",NA,NA,NA
"13197275","21ur-14566",NA,NA,NA
"13197276","21ur-9188",NA,NA,NA
"13197278","21ur-14828",NA,NA,NA
"13197279","21ur-10351",NA,NA,NA
"13197280","21ur-8153",NA,NA,NA
"13197281","21ur-5883",NA,NA,NA
"13197283","21ur-9145",NA,NA,NA
"13197287","F23B2.9",NA,NA,NA
"13197292","21ur-5749",NA,NA,NA
"13197294","21ur-15424",NA,NA,NA
"13197297","21ur-12917",NA,NA,NA
"13197300","21ur-12540",NA,NA,NA
"13197302","C46C2.12",NA,NA,NA
"13197303","C46C2.11",NA,NA,NA
"13197312","Y11D7A.16",NA,NA,NA
"13197321","21ur-10539",NA,NA,NA
"13197322","srg-52",NA,NA,NA
"13197331","21ur-14712",NA,NA,NA
"13197333","21ur-10213",NA,NA,NA
"13197354","C10C5.11",NA,NA,NA
"13197355","C10C5.10",NA,NA,NA
"13197356","C10C5.9",NA,NA,NA
"13197361","21ur-11845",NA,NA,NA
"13197368","F56D5.4",NA,NA,NA
"13197369","21ur-13782",NA,NA,NA
"13197371","F56D5.8",NA,NA,NA
"13197374","21ur-11607",NA,NA,NA
"13197375","21ur-12821",NA,NA,NA
"13197378","F59B8.5",NA,NA,NA
"13197380","F38E11.24",NA,NA,NA
"13197384","21ur-14949",NA,NA,NA
"13197387","F38E11.25",NA,NA,NA
"13197389","21ur-15312",NA,NA,NA
"13197391","F38E11.23",NA,NA,NA
"13197393","21ur-8878",NA,NA,NA
"13197394","21ur-9185",NA,NA,NA
"13197395","F38E11.22",NA,NA,NA
"13197396","F38E11.8",NA,NA,NA
"13197399","F38E11.21",NA,NA,NA
"13197401","21ur-13951",NA,NA,NA
"13197402","21ur-12874",NA,NA,NA
"13197407","C33A12.18",NA,NA,NA
"13197408","sru-5",NA,NA,NA
"13197409","C33A12.17",NA,NA,NA
"13197416","21ur-14079",NA,NA,NA
"13197423","21ur-6290",NA,NA,NA
"13197424","21ur-14552",NA,NA,NA
"13197426","F56H11.11",NA,NA,NA
"13197427","F56H11.8",NA,NA,NA
"13197432","21ur-9004",NA,NA,NA
"13197433","F56H11.9",NA,NA,NA
"13197434","F56H11.10",NA,NA,NA
"13197435","F56H11.12",NA,NA,NA
"13197437","21ur-10113",NA,NA,NA
"13197438","21ur-12747",NA,NA,NA
"13197439","21ur-13137",NA,NA,NA
"13197441","T05A1.17",NA,NA,NA
"13197443","21ur-11101",NA,NA,NA
"13197444","21ur-9476",NA,NA,NA
"13197445","T05A1.16",NA,NA,NA
"13197446","21ur-7023",NA,NA,NA
"13197448","21ur-12466",NA,NA,NA
"13197450","21ur-14762",NA,NA,NA
"13197451","F27C8.12",NA,NA,NA
"13197452","F27C8.11",NA,NA,NA
"13197458","21ur-9918",NA,NA,NA
"13197459","21ur-9836",NA,NA,NA
"13197461","21ur-12906",NA,NA,NA
"13197462","W09C2.12",NA,NA,NA
"13197463","W09C2.11",NA,NA,NA
"13197465","21ur-15550",NA,NA,NA
"13197466","W09C2.7","GO:0007218","IEA","BP"
"13197467","W09C2.9",NA,NA,NA
"13197468","W09C2.8",NA,NA,NA
"13197469","W09C2.10","GO:0007218","IEA","BP"
"13197471","W09C2.13",NA,NA,NA
"13197472","21ur-12266",NA,NA,NA
"13197481","21ur-15181",NA,NA,NA
"13197484","21ur-14817",NA,NA,NA
"13197485","21ur-13186",NA,NA,NA
"13197486","ZK1251.15",NA,NA,NA
"13197487","21ur-12950",NA,NA,NA
"13197488","21ur-15257",NA,NA,NA
"13197491","ZK1251.14",NA,NA,NA
"13197494","ZK1251.5",NA,NA,NA
"13197503","21ur-8796",NA,NA,NA
"13197513","C28D4.11",NA,NA,NA
"13197514","21ur-7750",NA,NA,NA
"13197515","21ur-11536",NA,NA,NA
"13197516","21ur-14914",NA,NA,NA
"13197517","mir-5551",NA,NA,NA
"13197520","21ur-12235",NA,NA,NA
"13197528","21ur-10119",NA,NA,NA
"13197529","21ur-9485",NA,NA,NA
"13197530","21ur-8989",NA,NA,NA
"13197538","W08D2.13",NA,NA,NA
"13197540","W08D2.12",NA,NA,NA
"13197542","W08D2.11",NA,NA,NA
"13197543","mir-4934",NA,NA,NA
"13197545","W08D2.9",NA,NA,NA
"13197563","K07F5.20",NA,NA,NA
"13197564","21ur-11056",NA,NA,NA
"13197568","21ur-13999",NA,NA,NA
"13197574","F32B6.14",NA,NA,NA
"13197575","F32B6.13",NA,NA,NA
"13197578","F25H8.16",NA,NA,NA
"13197579","F25H8.14",NA,NA,NA
"13197580","F25H8.9",NA,NA,NA
"13197581","F25H8.24",NA,NA,NA
"13197582","F25H8.21",NA,NA,NA
"13197583","F25H8.19",NA,NA,NA
"13197584","F25H8.20",NA,NA,NA
"13197585","F25H8.10",NA,NA,NA
"13197586","F25H8.23",NA,NA,NA
"13197587","F25H8.25",NA,NA,NA
"13197588","F25H8.18",NA,NA,NA
"13197589","F25H8.22",NA,NA,NA
"13197590","F25H8.11",NA,NA,NA
"13197591","F25H8.13",NA,NA,NA
"13197592","F25H8.15",NA,NA,NA
"13197593","F25H8.17",NA,NA,NA
"13197595","F25H8.12",NA,NA,NA
"13197596","F25H8.8",NA,NA,NA
"13197602","T13H10.13",NA,NA,NA
"13197603","T13H10.15",NA,NA,NA
"13197604","T13H10.9",NA,NA,NA
"13197605","21ur-14873",NA,NA,NA
"13197606","T13H10.11",NA,NA,NA
"13197607","T13H10.8",NA,NA,NA
"13197608","T13H10.10",NA,NA,NA
"13197609","T13H10.4",NA,NA,NA
"13197610","T13H10.6",NA,NA,NA
"13197611","T13H10.14",NA,NA,NA
"13197612","T13H10.12",NA,NA,NA
"13197613","T13H10.17",NA,NA,NA
"13197614","T13H10.16",NA,NA,NA
"13197615","T13H10.7",NA,NA,NA
"13197616","T13H10.5",NA,NA,NA
"13197621","21ur-13674",NA,NA,NA
"13197627","C47E12.17",NA,NA,NA
"13197629","C47E12.18",NA,NA,NA
"13197630","C47E12.16",NA,NA,NA
"13197637","F44D12.17",NA,NA,NA
"13197638","F44D12.18",NA,NA,NA
"13197639","21ur-11264",NA,NA,NA
"13197642","21ur-13164",NA,NA,NA
"13197644","21ur-14755",NA,NA,NA
"13197649","F44D12.16",NA,NA,NA
"13197650","F44D12.12",NA,NA,NA
"13197656","T04B2.1",NA,NA,NA
"13197661","T04B2.9",NA,NA,NA
"13197663","21ur-13645",NA,NA,NA
"13197665","21ur-14738",NA,NA,NA
"13197671","W01B6.11",NA,NA,NA
"13197673","W01B6.10",NA,NA,NA
"13197675","21ur-14258",NA,NA,NA
"13197677","W01B6.15",NA,NA,NA
"13197678","21ur-14295",NA,NA,NA
"13197682","21ur-13929",NA,NA,NA
"13197683","C04G2.3",NA,NA,NA
"13197689","C04G2.12",NA,NA,NA
"13197695","K08F4.14",NA,NA,NA
"13197704","msp-37",NA,NA,NA
"13197705","K08F4.13",NA,NA,NA
"13197710","T14G10.10",NA,NA,NA
"13197714","T14G10.9",NA,NA,NA
"13197717","K04D7.9",NA,NA,NA
"13197718","K04D7.10",NA,NA,NA
"13197719","K04D7.8",NA,NA,NA
"13197724","K04D7.13",NA,NA,NA
"13197725","K04D7.12",NA,NA,NA
"13197726","K04D7.15",NA,NA,NA
"13197727","K04D7.11",NA,NA,NA
"13197728","K04D7.16",NA,NA,NA
"13197729","K04D7.14",NA,NA,NA
"13197731","K04D7.7",NA,NA,NA
"13197737","C24F3.7",NA,NA,NA
"13197741","F01G10.20",NA,NA,NA
"13197744","F01G10.11",NA,NA,NA
"13197753","21ur-12335",NA,NA,NA
"13197756","21ur-13111",NA,NA,NA
"13197759","21ur-14358",NA,NA,NA
"13197764","R09E10.13",NA,NA,NA
"13197766","R09E10.14",NA,NA,NA
"13197768","R09E10.16",NA,NA,NA
"13197771","R09E10.15",NA,NA,NA
"13197773","21ur-11419",NA,NA,NA
"13197777","21ur-12020",NA,NA,NA
"13197780","21ur-14024",NA,NA,NA
"13197795","21ur-13277",NA,NA,NA
"13197796","21ur-14770",NA,NA,NA
"13197802","F13B12.15",NA,NA,NA
"13197803","21ur-15000",NA,NA,NA
"13197804","F13B12.13",NA,NA,NA
"13197806","21ur-11886",NA,NA,NA
"13197808","F13B12.12",NA,NA,NA
"13197811","21ur-12647",NA,NA,NA
"13197814","F13B12.14",NA,NA,NA
"13197816","21ur-5938",NA,NA,NA
"13197817","21ur-14374",NA,NA,NA
"13197828","C02F4.11",NA,NA,NA
"13197829","C02F4.9",NA,NA,NA
"13197830","C02F4.10",NA,NA,NA
"13197831","21ur-13033",NA,NA,NA
"13197832","21ur-15302",NA,NA,NA
"13197834","21ur-15121",NA,NA,NA
"13197837","21ur-8249",NA,NA,NA
"13197840","21ur-12634",NA,NA,NA
"13197842","21ur-7592",NA,NA,NA
"13197843","21ur-8688",NA,NA,NA
"13197844","21ur-9462",NA,NA,NA
"13197847","T07G12.14",NA,NA,NA
"13197852","C43F9.14",NA,NA,NA
"13197853","C43F9.15",NA,NA,NA
"13197854","21ur-14629",NA,NA,NA
"13197855","C43F9.16",NA,NA,NA
"13197856","C43F9.17",NA,NA,NA
"13197857","C43F9.18",NA,NA,NA
"13197860","21ur-14652",NA,NA,NA
"13197868","21ur-12290",NA,NA,NA
"13197872","21ur-14756",NA,NA,NA
"13197873","R09H10.11",NA,NA,NA
"13197878","21ur-11084",NA,NA,NA
"13197881","21ur-13774",NA,NA,NA
"13197883","21ur-12680",NA,NA,NA
"13197885","K08C7.9",NA,NA,NA
"13197895","R102.15",NA,NA,NA
"13197898","21ur-12981",NA,NA,NA
"13197900","21ur-9078",NA,NA,NA
"13197906","21ur-14850",NA,NA,NA
"13197918","T25B9.13",NA,NA,NA
"13197928","21ur-12963",NA,NA,NA
"13197929","21ur-14325",NA,NA,NA
"13197931","21ur-12323",NA,NA,NA
"13197932","21ur-14343",NA,NA,NA
"13197934","R13.7",NA,NA,NA
"13197935","R13.6",NA,NA,NA
"13197938","R13.9",NA,NA,NA
"13197939","R13.8",NA,NA,NA
"13197941","R13.5",NA,NA,NA
"13197943","mir-4924",NA,NA,NA
"13197946","21ur-15057",NA,NA,NA
"13197956","F13E9.20",NA,NA,NA
"13197960","21ur-15023",NA,NA,NA
"13197962","21ur-11057",NA,NA,NA
"13197969","F13E9.19",NA,NA,NA
"13197972","ZK596.5",NA,NA,NA
"13197973","ZK596.4",NA,NA,NA
"13197975","ZK593.11",NA,NA,NA
"13197977","mir-2210",NA,NA,NA
"13197979","ZK593.14",NA,NA,NA
"13197980","ZK593.13",NA,NA,NA
"13197993","Y69E1A.11",NA,NA,NA
"13197994","Y69E1A.12",NA,NA,NA
"13197997","Y69E1A.14",NA,NA,NA
"13197999","Y69E1A.13",NA,NA,NA
"13198000","Y69E1A.10",NA,NA,NA
"13198001","Y69E1A.9",NA,NA,NA
"13198002","Y43E12A.6",NA,NA,NA
"13198003","Y43E12A.7",NA,NA,NA
"13198004","Y43E12A.4",NA,NA,NA
"13198008","Y43E12A.5",NA,NA,NA
"13198017","F13H10.11",NA,NA,NA
"13198018","F13H10.10",NA,NA,NA
"13198025","F36H1.15",NA,NA,NA
"13198027","F36H1.13",NA,NA,NA
"13198030","F36H1.14",NA,NA,NA
"13198031","F36H1.16",NA,NA,NA
"13198045","M7.14",NA,NA,NA
"13198056","T05E11.10",NA,NA,NA
"13198068","C08F8.13",NA,NA,NA
"13198072","C08F8.15",NA,NA,NA
"13198075","C08F8.12",NA,NA,NA
"13198076","C08F8.11",NA,NA,NA
"13198078","C08F8.10",NA,NA,NA
"13198079","C08F8.14",NA,NA,NA
"13198090","R07H5.12",NA,NA,NA
"13198091","R07H5.13",NA,NA,NA
"13198092","R07H5.14",NA,NA,NA
"13198094","C29F4.7",NA,NA,NA
"13198095","C29F4.4",NA,NA,NA
"13198097","21ur-9636",NA,NA,NA
"13198100","21ur-14670",NA,NA,NA
"13198103","C05C12.10",NA,NA,NA
"13198104","21ur-11513",NA,NA,NA
"13198105","21ur-10052",NA,NA,NA
"13198115","21ur-12489",NA,NA,NA
"13198116","21ur-12986",NA,NA,NA
"13198117","21ur-11320",NA,NA,NA
"13198118","21ur-10898",NA,NA,NA
"13198119","21ur-15560",NA,NA,NA
"13198120","F54D1.17",NA,NA,NA
"13198124","B0035.19",NA,NA,NA
"13198148","T01G1.6",NA,NA,NA
"13198149","T01G1.5",NA,NA,NA
"13198150","T01G1.7",NA,NA,NA
"13198153","T01G1.t1",NA,NA,NA
"13198154","T01G1.t2",NA,NA,NA
"13198158","H02I12.10",NA,NA,NA
"13198159","H02I12.11",NA,NA,NA
"13198164","21ur-12556",NA,NA,NA
"13198168","F22B3.19",NA,NA,NA
"13198172","F22B3.13",NA,NA,NA
"13198177","21ur-11997",NA,NA,NA
"13198178","F22B3.21",NA,NA,NA
"13198179","F22B3.12",NA,NA,NA
"13198180","F22B3.15",NA,NA,NA
"13198181","F22B3.17",NA,NA,NA
"13198182","F22B3.16",NA,NA,NA
"13198183","F22B3.20",NA,NA,NA
"13198184","F22B3.18",NA,NA,NA
"13198185","C10C6.12",NA,NA,NA
"13198186","21ur-13608",NA,NA,NA
"13198187","F22B3.14",NA,NA,NA
"13198191","C10C6.9",NA,NA,NA
"13198194","C10C6.11",NA,NA,NA
"13198199","H21P03.8",NA,NA,NA
"13198200","H21P03.6",NA,NA,NA
"13198201","H21P03.7",NA,NA,NA
"13198202","H21P03.5",NA,NA,NA
"13198203","H21P03.4",NA,NA,NA
"13198204","H21P03.10",NA,NA,NA
"13198205","H21P03.9",NA,NA,NA
"13198207","21ur-15164",NA,NA,NA
"13198209","M04B2.8",NA,NA,NA
"13198212","M04B2.12",NA,NA,NA
"13198213","M04B2.10",NA,NA,NA
"13198214","M04B2.11",NA,NA,NA
"13198215","M04B2.13",NA,NA,NA
"13198222","F12F6.17",NA,NA,NA
"13198226","F12F6.13",NA,NA,NA
"13198227","F12F6.14",NA,NA,NA
"13198228","F12F6.16",NA,NA,NA
"13198229","F12F6.15",NA,NA,NA
"13198231","F12F6.19",NA,NA,NA
"13198232","F12F6.12",NA,NA,NA
"13198233","F12F6.18",NA,NA,NA
"13198240","F40F11.5",NA,NA,NA
"13198248","21ur-8714",NA,NA,NA
"13198253","21ur-12575",NA,NA,NA
"13198260","ZK809.13",NA,NA,NA
"13198262","ZK809.14",NA,NA,NA
"13198265","ZK809.11",NA,NA,NA
"13198266","ZK809.12",NA,NA,NA
"13198268","ZK809.10",NA,NA,NA
"13198270","ZK809.9","GO:0000139","IEA","CC"
"13198270","ZK809.9","GO:0005794","IEA","CC"
"13198270","ZK809.9","GO:0016020","IEA","CC"
"13198270","ZK809.9","GO:0016791","IBA","MF"
"13198275","ZK792.11",NA,NA,NA
"13198276","ZK792.9",NA,NA,NA
"13198279","ZK792.10",NA,NA,NA
"13198284","K01A6.12",NA,NA,NA
"13198285","K01A6.13",NA,NA,NA
"13198286","K01A6.10",NA,NA,NA
"13198287","K01A6.19",NA,NA,NA
"13198288","K01A6.15",NA,NA,NA
"13198289","K01A6.21",NA,NA,NA
"13198291","K01A6.20",NA,NA,NA
"13198292","K01A6.11",NA,NA,NA
"13198293","K01A6.9",NA,NA,NA
"13198294","K01A6.17",NA,NA,NA
"13198295","K01A6.16",NA,NA,NA
"13198297","K01A6.14",NA,NA,NA
"13198298","K01A6.18",NA,NA,NA
"13198300","K01A6.8",NA,NA,NA
"13198301","K01A6.7","GO:0005581","IEA","CC"
"13198305","T12A7.12",NA,NA,NA
"13198309","T12A7.10",NA,NA,NA
"13198310","T12A7.9",NA,NA,NA
"13198314","21ur-9478",NA,NA,NA
"13198315","T12A7.11",NA,NA,NA
"13198317","H01G02.8",NA,NA,NA
"13198318","H01G02.11",NA,NA,NA
"13198319","H01G02.9",NA,NA,NA
"13198320","H01G02.12",NA,NA,NA
"13198321","H01G02.6",NA,NA,NA
"13198322","H01G02.7",NA,NA,NA
"13198323","H01G02.13",NA,NA,NA
"13198324","H01G02.14",NA,NA,NA
"13198325","H01G02.10",NA,NA,NA
"13198329","21ur-12922",NA,NA,NA
"13198331","M117.9",NA,NA,NA
"13198332","M117.10",NA,NA,NA
"13198333","M117.13",NA,NA,NA
"13198335","M117.11",NA,NA,NA
"13198336","M117.12",NA,NA,NA
"13198338","M117.8",NA,NA,NA
"13198342","M117.7",NA,NA,NA
"13198344","21ur-15540",NA,NA,NA
"13198345","F38H4.12",NA,NA,NA
"13198346","F38H4.14",NA,NA,NA
"13198353","F38H4.15",NA,NA,NA
"13198354","F38H4.13",NA,NA,NA
"13198358","C29E6.13",NA,NA,NA
"13198359","C29E6.8",NA,NA,NA
"13198361","C29E6.11",NA,NA,NA
"13198364","C29E6.15",NA,NA,NA
"13198365","C29E6.16",NA,NA,NA
"13198366","C29E6.17",NA,NA,NA
"13198367","C29E6.14",NA,NA,NA
"13198369","C29E6.12",NA,NA,NA
"13198370","C29E6.10",NA,NA,NA
"13198372","C29E6.9",NA,NA,NA
"13198375","ZK822.9",NA,NA,NA
"13198376","ZK822.10",NA,NA,NA
"13198378","ZK822.8",NA,NA,NA
"13198385","21ur-13858",NA,NA,NA
"13198391","ZK829.13",NA,NA,NA
"13198394","ZK829.12",NA,NA,NA
"13198399","ZK617.21",NA,NA,NA
"13198400","ZK617.20",NA,NA,NA
"13198401","ZK617.17",NA,NA,NA
"13198402","ZK617.12",NA,NA,NA
"13198403","ZK617.15",NA,NA,NA
"13198404","ZK617.13",NA,NA,NA
"13198405","ZK617.7",NA,NA,NA
"13198406","21ur-14642",NA,NA,NA
"13198407","ZK617.9",NA,NA,NA
"13198408","ZK617.22",NA,NA,NA
"13198409","ZK617.24",NA,NA,NA
"13198410","ZK617.16",NA,NA,NA
"13198411","21ur-9410",NA,NA,NA
"13198412","ZK617.19",NA,NA,NA
"13198413","ZK617.10",NA,NA,NA
"13198415","ZK617.14",NA,NA,NA
"13198416","ZK617.25",NA,NA,NA
"13198417","ZK617.23",NA,NA,NA
"13198418","ZK617.11",NA,NA,NA
"13198419","ZK617.8",NA,NA,NA
"13198420","ZK617.18",NA,NA,NA
"13198428","T12G3.10",NA,NA,NA
"13198429","T12G3.9",NA,NA,NA
"13198434","K08E4.12",NA,NA,NA
"13198436","K08E4.10",NA,NA,NA
"13198437","K08E4.11",NA,NA,NA
"13198439","21ur-11438",NA,NA,NA
"13198458","21ur-12373",NA,NA,NA
"13198459","21ur-13274",NA,NA,NA
"13198462","B0001.10",NA,NA,NA
"13198464","B0001.12",NA,NA,NA
"13198465","B0001.11",NA,NA,NA
"13198472","21ur-15547",NA,NA,NA
"13198474","F20B10.9",NA,NA,NA
"13198475","21ur-11492",NA,NA,NA
"13198478","F20B10.8",NA,NA,NA
"13198479","F20B10.7",NA,NA,NA
"13198480","F20B10.5",NA,NA,NA
"13198481","F20B10.6",NA,NA,NA
"13198482","F20B10.12",NA,NA,NA
"13198483","F20B10.11",NA,NA,NA
"13198485","F20B10.10",NA,NA,NA
"13198486","F35G2.15",NA,NA,NA
"13198487","F35G2.10",NA,NA,NA
"13198488","F35G2.13",NA,NA,NA
"13198489","F35G2.17",NA,NA,NA
"13198490","F35G2.16",NA,NA,NA
"13198491","F35G2.20",NA,NA,NA
"13198492","F35G2.18",NA,NA,NA
"13198493","F35G2.8",NA,NA,NA
"13198494","F35G2.21",NA,NA,NA
"13198495","F35G2.14",NA,NA,NA
"13198497","F35G2.19",NA,NA,NA
"13198498","F35G2.11",NA,NA,NA
"13198499","F35G2.7",NA,NA,NA
"13198503","21ur-8543",NA,NA,NA
"13198504","F35G2.12",NA,NA,NA
"13198505","F35G2.9",NA,NA,NA
"13198508","Y39C12A.2",NA,NA,NA
"13198509","21ur-10699",NA,NA,NA
"13198511","21ur-12482",NA,NA,NA
"13198512","sre-17",NA,NA,NA
"13198516","21ur-8512",NA,NA,NA
"13198520","21ur-12220",NA,NA,NA
"13198522","21ur-13227",NA,NA,NA
"13198538","21ur-15290",NA,NA,NA
"13198539","21ur-15225",NA,NA,NA
"13198544","F19B6.7",NA,NA,NA
"13198545","F19B6.6",NA,NA,NA
"13198546","F19B6.8",NA,NA,NA
"13198547","ZC518.7",NA,NA,NA
"13198548","21ur-8661",NA,NA,NA
"13198552","ZC518.6",NA,NA,NA
"13198556","thn-8",NA,NA,NA
"13198557","21ur-10816",NA,NA,NA
"13198562","21ur-10116",NA,NA,NA
"13198563","21ur-11652",NA,NA,NA
"13198564","21ur-12853",NA,NA,NA
"13198565","21ur-6613",NA,NA,NA
"13198571","F28D1.20",NA,NA,NA
"13198572","F28D1.22",NA,NA,NA
"13198573","F28D1.21",NA,NA,NA
"13198574","F28D1.19",NA,NA,NA
"13198579","F08G5.9",NA,NA,NA
"13198580","F08G5.16",NA,NA,NA
"13198581","F08G5.15",NA,NA,NA
"13198583","F08G5.21",NA,NA,NA
"13198585","F08G5.18",NA,NA,NA
"13198587","F08G5.20",NA,NA,NA
"13198588","F08G5.11",NA,NA,NA
"13198589","21ur-14999",NA,NA,NA
"13198591","F08G5.13",NA,NA,NA
"13198592","F08G5.14",NA,NA,NA
"13198593","F08G5.19",NA,NA,NA
"13198594","F08G5.17",NA,NA,NA
"13198596","F08G5.10",NA,NA,NA
"13198597","F08G5.12",NA,NA,NA
"13198602","21ur-13902",NA,NA,NA
"13198609","21ur-14986",NA,NA,NA
"13198610","21ur-7439",NA,NA,NA
"13198612","21ur-12525",NA,NA,NA
"13198624","T04A11.14",NA,NA,NA
"13198625","F53B2.7",NA,NA,NA
"13198626","F53B2.10",NA,NA,NA
"13198628","sru-10",NA,NA,NA
"13198631","F53B2.13",NA,NA,NA
"13198635","21ur-14689",NA,NA,NA
"13198636","21ur-11942",NA,NA,NA
"13198637","F53B2.14",NA,NA,NA
"13198638","F53B2.15",NA,NA,NA
"13198640","21ur-10979",NA,NA,NA
"13198642","ZK795.7",NA,NA,NA
"13198643","ZK795.8",NA,NA,NA
"13198644","ZK795.6",NA,NA,NA
"13198648","K08E7.10",NA,NA,NA
"13198658","K08E7.13",NA,NA,NA
"13198659","K08E7.11",NA,NA,NA
"13198660","K08E7.12",NA,NA,NA
"13198665","C26H9A.3",NA,NA,NA
"13198672","T23B5.5",NA,NA,NA
"13198682","T23F6.7",NA,NA,NA
"13198684","21ur-15145",NA,NA,NA
"13198689","ZK897.10",NA,NA,NA
"13198690","21ur-13346",NA,NA,NA
"13198691","21ur-12907",NA,NA,NA
"13198692","21ur-10098",NA,NA,NA
"13198694","ZK897.8",NA,NA,NA
"13198696","ZK897.9",NA,NA,NA
"13198703","F07C6.7",NA,NA,NA
"13198713","21ur-15562",NA,NA,NA
"13198716","21ur-13876",NA,NA,NA
"13198718","21ur-13253",NA,NA,NA
"13198723","K08D8.12","GO:0016020","IEA","CC"
"13198724","K08D8.11",NA,NA,NA
"13198725","K08D8.7","GO:0016020","IEA","CC"
"13198726","K08D8.9","GO:0016020","IEA","CC"
"13198727","K08D8.10","GO:0016020","IEA","CC"
"13198728","K08D8.8",NA,NA,NA
"13198739","21ur-13325",NA,NA,NA
"13198740","C32H11.16",NA,NA,NA
"13198748","21ur-12632",NA,NA,NA
"13198752","F55G11.13",NA,NA,NA
"13198758","F55G11.3",NA,NA,NA
"13198759","21ur-14360",NA,NA,NA
"13198761","21ur-15387",NA,NA,NA
"13198768","21ur-8871",NA,NA,NA
"13198772","21ur-15150",NA,NA,NA
"13198774","F49E11.t1",NA,NA,NA
"13198775","F49E11.t2",NA,NA,NA
"13198778","F49E11.12",NA,NA,NA
"13198790","C39E9.16",NA,NA,NA
"13198793","21ur-12375",NA,NA,NA
"13198794","C39E9.17",NA,NA,NA
"13198798","C39E9.18",NA,NA,NA
"13198799","C39E9.19",NA,NA,NA
"13198812","21ur-13873",NA,NA,NA
"13198815","21ur-10402",NA,NA,NA
"13198821","F09E8.11",NA,NA,NA
"13198822","21ur-15089",NA,NA,NA
